"GOID","GO Term","Genes in the GO","Expected genes per GO","Standard Deviation of the samples","Z-score","One tail p-value","FDR","Numeric p-value","Numeric FDR"
"GO:0009636","response to toxic substance","0","0.6476","0.801672319498924","-0.807811351656466","0.20959959466121","0.426066389621436","1","1"
"GO:0051592","response to calcium ion","1","0.449","0.659577519515656","0.835383231988581","0.201750983903242","0.426066389621436","0.3666","1"
"GO:0000244","spliceosomal tri-snRNP complex assembly","0","0.1256","0.350195522087832","-0.358656784790351","0.359925930494226","0.426066389621436","1","1"
"GO:0000353","formation of quadruple SL/U4/U5/U6 snRNP","0","0","0","NaN","NaN","NaN","1","1"
"GO:0006338","chromatin remodeling","5","2.9727","1.68126065014839","1.2058213578133","0.113943189256991","0.426066389621436","0.1756","1"
"GO:0060294","cilium movement involved in cell motility","1","0.1277","0.352994575761515","2.47114278772751","0.00673410152200161","0.151211188721309","0.1212","1"
"GO:0000395","mRNA 5'-splice site recognition","0","0.0513","0.22510747952419","-0.227891139416748","0.409865435610178","0.429479304975086","1","1"
"GO:0000348","mRNA branch site recognition","0","0","0","NaN","NaN","NaN","1","1"
"GO:0002250","adaptive immune response","0","1.4685","1.20472108194741","-1.21895434719728","0.111430760219129","0.426066389621436","1","1"
"GO:0016064","immunoglobulin mediated immune response","0","0.202","0.445438931374614","-0.453485283328587","0.325099669065559","0.426066389621436","1","1"
"GO:0006836","neurotransmitter transport","0","0.4161","0.635296112151658","-0.65497016594471","0.256243481313846","0.426066389621436","1","1"
"GO:0007186","G protein-coupled receptor signaling pathway","1","4.204","1.98594521521612","-1.61333755606714","0.0533355957237168","0.426066389621436","0.9871","1"
"GO:0007218","neuropeptide signaling pathway","1","0.6669","0.807347243109863","0.412585789872663","0.339955057087763","0.426066389621436","0.4912","1"
"GO:0031214","biomineral tissue development","0","0.2235","0.469435604719857","-0.476103639674662","0.317000272067232","0.426066389621436","1","1"
"GO:0006468","protein phosphorylation","3","4.2895","2.01551382520636","-0.639787226400184","0.2611554690699","0.426066389621436","0.8068","1"
"GO:0043687","post-translational protein modification","0","0.3147","0.556861669979133","-0.565131372773049","0.285992205451795","0.426066389621436","1","1"
"GO:0043066","negative regulation of apoptotic process","3","3.8614","1.92669698087831","-0.447086391139367","0.3274063422786","0.426066389621436","0.7486","1"
"GO:0045892","negative regulation of DNA-templated transcription","9","4.7583","2.14675149101996","1.97586912958644","0.02408480067607","0.317880590430553","0.0482","1"
"GO:0045596","negative regulation of cell differentiation","2","0.3527","0.588164350951648","2.80074777965491","0.00254921750956819","0.0839542299817791","0.0483","1"
"GO:0008284","positive regulation of cell population proliferation","2","3.8956","1.92001804338623","-0.987282388584658","0.16175211093795","0.426066389621436","0.9094","1"
"GO:0006915","apoptotic process","8","5.8016","2.34725124322896","0.936584869788292","0.174486068892976","0.426066389621436","0.2226","1"
"GO:0030154","cell differentiation","11","6.6389","2.51911519866369","1.73120308365152","0.0417077747883878","0.406602981382413","0.072","1"
"GO:0006935","chemotaxis","0","1.1412","1.0646952228651","-1.07185603494024","0.141892350003598","0.426066389621436","1","1"
"GO:0001525","angiogenesis","3","2.251","1.48668087429757","0.503806844460743","0.307198558749","0.426066389621436","0.3915","1"
"GO:0016525","negative regulation of angiogenesis","2","0.7856","0.883012237209149","1.37529237854986","0.0845204091996152","0.426066389621436","0.1831","1"
"GO:1901800","positive regulation of proteasomal protein catabolic process","1","0.1405","0.370369366101915","2.32065629251715","0.0101527007119789","0.200617366068703","0.1325","1"
"GO:2000353","positive regulation of endothelial cell apoptotic process","0","0.1805","0.420639327386746","-0.429108712020271","0.333922056240918","0.426066389621436","1","1"
"GO:0002218","activation of innate immune response","1","0.2835","0.531559973662954","1.34791939856313","0.0888421540580801","0.426066389621436","0.2464","1"
"GO:0032481","positive regulation of type I interferon production","0","0.2973","0.547487611063873","-0.543025986327415","0.293555955270867","0.426066389621436","1","1"
"GO:0000045","autophagosome assembly","0","0.5771","0.763094896708226","-0.756262428813828","0.224745934756996","0.426066389621436","1","1"
"GO:0006914","autophagy","1","1.7487","1.31138105904737","-0.570924823745647","0.284025301523925","0.426066389621436","0.8271","1"
"GO:0051607","defense response to virus","0","1.7905","1.32581504311607","-1.35049003199706","0.0884294244689414","0.426066389621436","1","1"
"GO:0045087","innate immune response","4","3.7538","1.9038771060138","0.129315069351023","0.448554173966395","0.453140617462984","0.518","1"
"GO:0034220","monoatomic ion transmembrane transport","3","2.1182","1.44611129716505","0.609773260003347","0.271006008591646","0.426066389621436","0.3547","1"
"GO:0045944","positive regulation of transcription by RNA polymerase II","7","9.3764","2.92615434964183","-0.812123940177961","0.20836025870696","0.426066389621436","0.8354","1"
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","1","0.1551","0.392249124839806","2.15398823476039","0.0156205472920215","0.246881316743644","0.1441","1"
"GO:0051259","protein complex oligomerization","0","0.2029","0.44760655174217","-0.453299888507606","0.325166406548994","0.426066389621436","1","1"
"GO:0051091","positive regulation of DNA-binding transcription factor activity","1","0.711","0.837227027101664","0.34518713639772","0.364976844394849","0.426066389621436","0.5103","1"
"GO:0032728","positive regulation of interferon-beta production","0","0.3658","0.598854091262857","-0.610833265292728","0.270654984247258","0.426066389621436","1","1"
"GO:0032092","positive regulation of protein binding","1","0.3696","0.604840824715333","1.04225768870131","0.148646111679557","0.426066389621436","0.3105","1"
"GO:0140374","antiviral innate immune response","0","0.4622","0.676178143456418","-0.683547678186363","0.24713041674317","0.426066389621436","1","1"
"GO:0016239","positive regulation of macroautophagy","1","0.2574","0.504549994618677","1.47180657599894","0.0705365586624254","0.426066389621436","0.2277","1"
"GO:0061709","reticulophagy","0","0.1719","0.41565330116177","-0.41356582401615","0.339596053266071","0.426066389621436","1","1"
"GO:0071360","cellular response to exogenous dsRNA","0","0.1626","0.400471319482148","-0.406021585291698","0.342363370221051","0.426066389621436","1","1"
"GO:0071407","cellular response to organic cyclic compound","0","0.4792","0.683676898403143","-0.70091588748905","0.241677754449434","0.426066389621436","1","1"
"GO:0002230","positive regulation of defense response to virus by host","0","0.2704","0.518373138840263","-0.52163196689735","0.300963300804085","0.426066389621436","1","1"
"GO:0002221","pattern recognition receptor signaling pathway","0","0.117","0.341939603247747","-0.342165689170638","0.366113102300162","0.426066389621436","1","1"
"GO:0060340","positive regulation of type I interferon-mediated signaling pathway","0","0.1586","0.393778549637503","-0.402764447545456","0.343560758869081","0.426066389621436","1","1"
"GO:0016567","protein ubiquitination","3","4.2178","2.01587934583241","-0.604103614890275","0.272887378174033","0.426066389621436","0.7969","1"
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","4","2.0424","1.394129333907","1.40417388285913","0.0801335384994589","0.426066389621436","0.1461","1"
"GO:0051056","regulation of small GTPase mediated signal transduction","1","0.9284","0.94602480744092","0.0756851188645722","0.469834807729212","0.471744705321607","0.6136","1"
"GO:0032956","regulation of actin cytoskeleton organization","0","0.7372","0.857676932750378","-0.85953110297133","0.19502378388513","0.426066389621436","1","1"
"GO:0060071","Wnt signaling pathway, planar cell polarity pathway","0","0.2776","0.523034985980533","-0.530748434504021","0.297796558787867","0.426066389621436","1","1"
"GO:0015031","protein transport","8","5.4133","2.29490953437758","1.12714682703236","0.129840203820469","0.426066389621436","0.1778","1"
"GO:0006887","exocytosis","1","0.852","0.918466307512586","0.161138191776264","0.435992280292705","0.444082858689889","0.5758","1"
"GO:0030030","cell projection organization","1","1.623","1.25061081185966","-0.498156576044308","0.309186843205542","0.426066389621436","0.806","1"
"GO:0060271","cilium assembly","4","1.8452","1.35211677823263","1.59364933169202","0.0555072993477853","0.426066389621436","0.1132","1"
"GO:0008104","protein localization","5","1.4126","1.17724246864569","3.04729067761799","0.00115457145681","0.0495963738838382","0.0136","1"
"GO:0017157","regulation of exocytosis","1","0.216","0.466224984930728","1.6815915605992","0.0463240341124741","0.426066389621436","0.1938","1"
"GO:0006897","endocytosis","3","1.718","1.30001730930801","0.986140715835849","0.162032033055023","0.426066389621436","0.2412","1"
"GO:0016192","vesicle-mediated transport","4","2.4765","1.553605200465","0.980622361166152","0.163389501528522","0.426066389621436","0.2397","1"
"GO:0021762","substantia nigra development","1","0.3816","0.61856260957982","0.999737117023723","0.158718872276681","0.426066389621436","0.3174","1"
"GO:0045815","transcription initiation-coupled chromatin remodeling","1","0.3104","0.556131970198466","1.23999344931366","0.107488908545627","0.426066389621436","0.2678","1"
"GO:0030520","intracellular estrogen receptor signaling pathway","1","0.1642","0.398565233587355","2.09702184126106","0.0179958209691488","0.261023123777609","0.1538","1"
"GO:0007608","sensory perception of smell","1","0.4337","0.651495782546186","0.869230492616203","0.19236053608852","0.426066389621436","0.355","1"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","0","0.2817","0.526091995071896","-0.535457681619928","0.296166706455042","0.426066389621436","1","1"
"GO:0007409","axonogenesis","3","0.8744","0.924397150043801","2.29944456222013","0.010739853982188","0.210118331374291","0.0575","1"
"GO:0048870","cell motility","1","0.3183","0.560728590010502","1.21573968608812","0.112042050548222","0.426066389621436","0.2733","1"
"GO:0098974","postsynaptic actin cytoskeleton organization","0","0.081","0.281863344006399","-0.287373302426161","0.386913250517305","0.426066389621436","1","1"
"GO:0070527","platelet aggregation","1","0.3875","0.616913128552812","0.992846434370485","0.160392398581429","0.426066389621436","0.3236","1"
"GO:0010628","positive regulation of gene expression","2","3.7186","1.88885436629765","-0.909863688098215","0.181447200939581","0.426066389621436","0.8895","1"
"GO:0035633","maintenance of blood-brain barrier","0","0.2773","0.523289683836134","-0.529916810068122","0.298084805294746","0.426066389621436","1","1"
"GO:0030335","positive regulation of cell migration","0","2.0508","1.41768132598063","-1.44658743993925","0.0740062530263221","0.426066389621436","1","1"
"GO:0090303","positive regulation of wound healing","0","0.2396","0.484577467008272","-0.494451385614903","0.310493715695244","0.426066389621436","1","1"
"GO:0051893","regulation of focal adhesion assembly","0","0.2091","0.458255594421914","-0.456295575101005","0.32408872272191","0.426066389621436","1","1"
"GO:0051492","regulation of stress fiber assembly","0","0.1565","0.396514151509419","-0.394689570105501","0.3465360005096","0.426066389621436","1","1"
"GO:0042981","regulation of apoptotic process","2","1.7785","1.32212425711622","0.167533421165064","0.433475176418228","0.442615830963768","0.5297","1"
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","1","0.2702","0.514216298691693","1.41924711810344","0.0779134917176623","0.426066389621436","0.2387","1"
"GO:0060070","canonical Wnt signaling pathway","0","0.8383","0.898573232065889","-0.932923405778162","0.175429758302255","0.426066389621436","1","1"
"GO:0016055","Wnt signaling pathway","2","1.7447","1.31205718602732","0.194579933495889","0.422860906768495","0.434741494159494","0.5249","1"
"GO:0055085","transmembrane transport","4","4.0987","1.98775084589154","-0.0496541104253594","0.480199012946592","0.481173047455612","0.5891","1"
"GO:0007399","nervous system development","8","4.156","2.00605743353541","1.91619638388192","0.0276700517442454","0.335435719304472","0.0564","1"
"GO:0045893","positive regulation of DNA-templated transcription","7","6.2367","2.37895755613785","0.320854820646396","0.37416020650705","0.426066389621436","0.4337","1"
"GO:1904948","midbrain dopaminergic neuron differentiation","0","0.0854","0.291402353341824","-0.293065581044993","0.384736012309518","0.426066389621436","1","1"
"GO:0072659","protein localization to plasma membrane","2","1.1593","1.05784470199616","0.794729130290665","0.213385541743142","0.426066389621436","0.327","1"
"GO:0071542","dopaminergic neuron differentiation","0","0.1739","0.414096531733555","-0.419950390002043","0.337260847717469","0.426066389621436","1","1"
"GO:0045787","positive regulation of cell cycle","0","0.329","0.57148198498808","-0.575696187530499","0.28241027636494","0.426066389621436","1","1"
"GO:0071397","cellular response to cholesterol","0","0.1463","0.379619179009843","-0.385386218845931","0.34997564567083","0.426066389621436","1","1"
"GO:0032418","lysosome localization","0","0.2753","0.523581248453736","-0.525801870890198","0.299512937256197","0.426066389621436","1","1"
"GO:0072384","organelle transport along microtubule","0","0.106","0.325230037754427","-0.325923154982499","0.372241248143211","0.426066389621436","1","1"
"GO:0006470","protein dephosphorylation","1","1.0958","1.04782257716434","-0.0914276921377833","0.463576379373876","0.46688426383424","0.667","1"
"GO:0016311","dephosphorylation","0","0.8214","0.906854055748687","-0.905768678866262","0.182529151194411","0.426066389621436","1","1"
"GO:0043409","negative regulation of MAPK cascade","0","0.311","0.552004955545777","-0.563400739206243","0.286581016973183","0.426066389621436","1","1"
"GO:0007165","signal transduction","11","10.6874","3.09920017813861","0.100864733489964","0.459828919444931","0.463582624909788","0.5076","1"
"GO:0006511","ubiquitin-dependent protein catabolic process","3","1.9919","1.39263359604502","0.723880281836466","0.234569618231542","0.426066389621436","0.3182","1"
"GO:0006954","inflammatory response","0","3.2623","1.78572606851084","-1.82687594560375","0.033859211856177","0.371481629886184","1","1"
"GO:0030855","epithelial cell differentiation","0","0.7664","0.866432981026843","-0.884546198935906","0.188200717430173","0.426066389621436","1","1"
"GO:0070498","interleukin-1-mediated signaling pathway","0","0.1851","0.428084472542001","-0.432391296280524","0.332728521452638","0.426066389621436","1","1"
"GO:0016310","phosphorylation","0","0.277","0.522970696918081","-0.529666387872951","0.298171628173748","0.426066389621436","1","1"
"GO:0051301","cell division","8","3.3652","1.78626650721651","2.59468560893653","0.00473387390217506","0.123080721456552","0.0189","1"
"GO:0035556","intracellular signal transduction","5","3.4143","1.82109504109886","0.870739837412975","0.191948110715191","0.426066389621436","0.2572","1"
"GO:0030036","actin cytoskeleton organization","4","1.8282","1.34642714121658","1.61300967094115","0.0533712033644337","0.426066389621436","0.1131","1"
"GO:0000226","microtubule cytoskeleton organization","3","1.1266","1.06840375732158","1.75345695591384","0.0397618009293863","0.402919582751114","0.1069","1"
"GO:0036503","ERAD pathway","0","0.7296","0.843892798586142","-0.864564789772317","0.193638852575149","0.426066389621436","1","1"
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","0","0.3013","0.543643141027714","-0.554223859847503","0.289712825582846","0.426066389621436","1","1"
"GO:0030182","neuron differentiation","2","1.7633","1.31310530215724","0.180259724495162","0.428474336442023","0.439091960836601","0.533","1"
"GO:0030010","establishment of cell polarity","0","0.27","0.513737669087311","-0.525560059630575","0.29959695674062","0.426066389621436","1","1"
"GO:0000086","G2/M transition of mitotic cell cycle","1","0.4183","0.643246831821708","0.904318484325209","0.182913274074377","0.426066389621436","0.3436","1"
"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","0","0.1476","0.379511057631114","-0.388921474176038","0.348667118118","0.426066389621436","1","1"
"GO:0050770","regulation of axonogenesis","0","0.1715","0.412679997671377","-0.415576235746148","0.338860059551435","0.426066389621436","1","1"
"GO:0010975","regulation of neuron projection development","0","0.3143","0.555289424205489","-0.566011139955893","0.285693103847498","0.426066389621436","1","1"
"GO:0051726","regulation of cell cycle","2","2.12","1.43318017029962","-0.0837298774339815","0.466635600895276","0.469009128875414","0.6322","1"
"GO:0007166","cell surface receptor signaling pathway","0","2.1692","1.4584869140338","-1.4872947978673","0.0684684839381736","0.426066389621436","1","1"
"GO:0019221","cytokine-mediated signaling pathway","0","1.1607","1.07684328903834","-1.07787271538512","0.140545281604864","0.426066389621436","1","1"
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","0","0.8165","0.885723546384571","-0.921845200269165","0.178304663327122","0.426066389621436","1","1"
"GO:0035025","positive regulation of Rho protein signal transduction","1","0.29","0.533224561365364","1.33152156041348","0.091508727775092","0.426066389621436","0.2537","1"
"GO:0010508","positive regulation of autophagy","0","0.6857","0.812515555637438","-0.843922304308441","0.199356411783393","0.426066389621436","1","1"
"GO:0032259","methylation","1","1.6","1.25329847829939","-0.478736717860013","0.316062970490771","0.426066389621436","0.7999","1"
"GO:0009117","nucleotide metabolic process","0","0.2955","0.541672494141147","-0.545532592472749","0.292693635389451","0.426066389621436","1","1"
"GO:0008150","biological_process","5","3.2617","1.78121598438772","0.975906355678439","0.164555436126911","0.426066389621436","0.2281","1"
"GO:0006629","lipid metabolic process","0","3.5631","1.84980014219283","-1.92620809066225","0.0270391979993684","0.331859970476721","1","1"
"GO:0006355","regulation of DNA-templated transcription","7","10.4818","3.08590684274562","-1.1282907026779","0.129598584328886","0.426066389621436","0.9086","1"
"GO:0006357","regulation of transcription by RNA polymerase II","6","11.5965","3.22163400195681","-1.73716194844005","0.0411792946584894","0.406602981382413","0.9796","1"
"GO:0016925","protein sumoylation","2","0.4472","0.668323892796426","2.32342434070809","0.0100781838839445","0.200617366068703","0.0765","1"
"GO:0007155","cell adhesion","3","4.752","2.12102472276668","-0.826015831496146","0.204397555609173","0.426066389621436","0.8617","1"
"GO:0001501","skeletal system development","2","1.1861","1.07906590545844","0.754263475365964","0.225345514737983","0.426066389621436","0.3347","1"
"GO:0006397","mRNA processing","5","3.2741","1.8038000331123","0.956813376381919","0.169330729722225","0.426066389621436","0.2313","1"
"GO:0008380","RNA splicing","5","2.6072","1.60098859347831","1.49457654460948","0.0675124956805234","0.426066389621436","0.1197","1"
"GO:0043484","regulation of RNA splicing","1","0.6304","0.776566897063325","0.475940967092061","0.31705821753366","0.426066389621436","0.4754","1"
"GO:0042113","B cell activation","0","0.3255","0.563721143964651","-0.577413147413202","0.281830197401367","0.426066389621436","1","1"
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT","0","0.3577","0.594631035690924","-0.601549496292899","0.273737027610855","0.426066389621436","1","1"
"GO:0006508","proteolysis","5","4.1472","2.01020801252641","0.424234703416693","0.335697327093833","0.426066389621436","0.3983","1"
"GO:0006956","complement activation","0","0.195","0.438399611566824","-0.444799664176428","0.328232268542477","0.426066389621436","1","1"
"GO:0007601","visual perception","0","1.5228","1.21087851689518","-1.25759932045423","0.104268349629044","0.426066389621436","1","1"
"GO:0046777","protein autophosphorylation","1","1.1318","1.0560967256977","-0.124799174917361","0.450341270303329","0.45471351564608","0.6814","1"
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","0","0.3785","0.612597157622979","-0.617861175635664","0.268333426634946","0.426066389621436","1","1"
"GO:0009966","regulation of signal transduction","0","0.3772","0.60955501452418","-0.618812069480625","0.268020085092423","0.426066389621436","1","1"
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","0","0.9688","0.985557554062287","-0.982996879286029","0.162804487286583","0.426066389621436","1","1"
"GO:0008333","endosome to lysosome transport","1","0.3833","0.615482730788761","1.00197774714114","0.15817717025477","0.426066389621436","0.3191","1"
"GO:0006906","vesicle fusion","0","0.2157","0.465827446079503","-0.463046996941409","0.321665340324995","0.426066389621436","1","1"
"GO:0006911","phagocytosis, engulfment","0","0.2204","0.463298288935382","-0.475719434462966","0.317137136703615","0.426066389621436","1","1"
"GO:0017156","calcium-ion regulated exocytosis","0","0.1554","0.389186313478082","-0.399294617046578","0.344838066498475","0.426066389621436","1","1"
"GO:0034314","Arp2/3 complex-mediated actin nucleation","0","0.132","0.361371082000055","-0.365275492630536","0.357452885213405","0.426066389621436","1","1"
"GO:0006958","complement activation, classical pathway","0","0.2206","0.465572030658601","-0.473825714332405","0.317812097998856","0.426066389621436","1","1"
"GO:0031638","zymogen activation","0","0.1578","0.402387066809004","-0.392159721363264","0.347470101500533","0.426066389621436","1","1"
"GO:0042127","regulation of cell population proliferation","1","1.4417","1.18631439516867","-0.372329630154406","0.354823720126636","0.426066389621436","0.7678","1"
"GO:0015908","fatty acid transport","0","0.2424","0.489557153579296","-0.495141370578987","0.310250166360172","0.426066389621436","1","1"
"GO:0016579","protein deubiquitination","2","0.7194","0.849550359649949","1.50738562517667","0.0658559206068852","0.426066389621436","0.164","1"
"GO:0016477","cell migration","0","2.2999","1.51280826573789","-1.52028518886906","0.0642196574303418","0.426066389621436","1","1"
"GO:0030509","BMP signaling pathway","0","0.5615","0.747578515852172","-0.751091675447549","0.226298742645179","0.426066389621436","1","1"
"GO:0007179","transforming growth factor beta receptor signaling pathway","0","0.7805","0.863709644171549","-0.903660165504622","0.183087813815312","0.426066389621436","1","1"
"GO:0007283","spermatogenesis","2","3.2693","1.79346010825889","-0.70773807243042","0.239553964859422","0.426066389621436","0.8369","1"
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","1","0.9247","0.955992312798703","0.0787663237370147","0.46860924528053","0.470753364857309","0.6049","1"
"GO:0098609","cell-cell adhesion","1","1.7504","1.30455740655699","-0.575214242185377","0.282573205902743","0.426066389621436","0.829","1"
"GO:1904862","inhibitory synapse assembly","0","0.1555","0.39513967598351","-0.39353172928777","0.346963396945189","0.426066389621436","1","1"
"GO:0051965","positive regulation of synapse assembly","1","0.4062","0.636743358198907","0.932557823107294","0.175524159275081","0.426066389621436","0.3339","1"
"GO:0050806","positive regulation of synaptic transmission","0","0.1765","0.42422369874237","-0.416054078363","0.338685215968692","0.426066389621436","1","1"
"GO:0051963","regulation of synapse assembly","1","0.1976","0.445167448726589","1.80246781811043","0.0357359167743045","0.376047715896159","0.1792","1"
"GO:0009306","protein secretion","0","0.5032","0.700741652741143","-0.718096316997277","0.236348950456462","0.426066389621436","1","1"
"GO:0006413","translational initiation","1","0.5329","0.723995861176499","0.645169434036486","0.259408695893009","0.426066389621436","0.4156","1"
"GO:0006334","nucleosome assembly","1","0.616","0.78115620749121","0.491579016229377","0.311508490247135","0.426066389621436","0.46","1"
"GO:0007338","single fertilization","1","0.5606","0.753249214030684","0.583339473596982","0.27983239723999","0.426066389621436","0.4283","1"
"GO:0048026","positive regulation of mRNA splicing, via spliceosome","0","0.1836","0.424156847054354","-0.432858743823302","0.332558696810153","0.426066389621436","1","1"
"GO:0006396","RNA processing","1","1.0926","1.0479193926564","-0.0883655752998959","0.464793060582039","0.467632936715942","0.659","1"
"GO:0016558","protein import into peroxisome matrix","0","0.1068","0.328640472942767","-0.324975189585366","0.372599924637504","0.426066389621436","1","1"
"GO:0031333","negative regulation of protein-containing complex assembly","1","0.2891","0.528534885237002","1.34503893660912","0.0893063304497529","0.426066389621436","0.2546","1"
"GO:0006625","protein targeting to peroxisome","0","0.0898","0.297900712458779","-0.301442716463545","0.381538462579178","0.426066389621436","1","1"
"GO:0034614","cellular response to reactive oxygen species","0","0.4391","0.656151082773124","-0.669205631947158","0.251682157059135","0.426066389621436","1","1"
"GO:0051262","protein tetramerization","1","0.2222","0.4652405881697","1.67182318090504","0.0472795971655786","0.426066389621436","0.2014","1"
"GO:0000425","pexophagy","0","0.063","0.252660609787861","-0.249346346677846","0.401546441850426","0.428200630920908","1","1"
"GO:0006325","chromatin organization","6","3.2017","1.75229111805551","1.596937843927","0.055139781500849","0.426066389621436","0.1032","1"
"GO:0060765","regulation of androgen receptor signaling pathway","0","0.1162","0.338096126714119","-0.343689237523428","0.365540002945918","0.426066389621436","1","1"
"GO:0000122","negative regulation of transcription by RNA polymerase II","9","7.185","2.59943276602233","0.698229253598786","0.242516917284209","0.426066389621436","0.2868","1"
"GO:0045948","positive regulation of translational initiation","2","0.1243","0.349086946432571","5.3731599510333","3.86843198465368e-08","1.27400360027928e-05","0.0065","1"
"GO:0070935","3'-UTR-mediated mRNA stabilization","0","0.1457","0.380901586504782","-0.382513502600417","0.351040257693745","0.426066389621436","1","1"
"GO:0009653","anatomical structure morphogenesis","0","0.9609","0.963256962807765","-0.997553131823834","0.159248048755314","0.426066389621436","1","1"
"GO:0007548","sex differentiation","0","0.165","0.404216945629341","-0.408196642382484","0.341564656504896","0.426066389621436","1","1"
"GO:0007420","brain development","4","1.7074","1.27912034417622","1.79232549184141","0.036540421085879","0.377405159991075","0.0892","1"
"GO:0007276","gamete generation","0","0.183","0.427936108468651","-0.427633930342678","0.334458829431308","0.426066389621436","1","1"
"GO:0010629","negative regulation of gene expression","1","2.1481","1.43456341345328","-0.800313174888725","0.211764685829136","0.426066389621436","0.8892","1"
"GO:0010468","regulation of gene expression","0","2.594","1.5908541987587","-1.63057054632916","0.0514904841335181","0.426066389621436","1","1"
