"GOID","GO Term","Genes in the GO","Expected genes per GO","Standard Deviation of the samples","Z-score","One tail p-value","FDR","Numeric p-value","Numeric FDR"
"GO:0010628","positive regulation of gene expression","0","1.1154","1.04057249584635","-1.07190993847361","0.14188024291727","0.462198120110464","1","1"
"GO:0030335","positive regulation of cell migration","0","0.6772","0.811582421324329","-0.834419255773128","0.20202238506638","0.462198120110464","1","1"
"GO:0042981","regulation of apoptotic process","1","0.7275","0.836608475557197","0.325719865339052","0.372318156413299","0.478625145671123","0.523","1"
"GO:0016055","Wnt signaling pathway","2","0.6377","0.788480107604503","1.72775443141975","0.0420161301358102","0.462198120110464","0.1333","1"
"GO:0055085","transmembrane transport","1","1.2075","1.08607628929584","-0.191054718756942","0.424241361638607","0.478625145671123","0.7039","1"
"GO:0007399","nervous system development","2","1.3158","1.12951225747841","0.605748185086054","0.272340990869629","0.462465833552201","0.382","1"
"GO:0045893","positive regulation of DNA-templated transcription","2","2.3272","1.47748382591675","-0.22145758502431","0.412368079459732","0.478625145671123","0.6869","1"
"GO:0007165","signal transduction","3","3.2769","1.75617049385313","-0.157672618330164","0.437357388984513","0.478625145671123","0.6468","1"
"GO:0006511","ubiquitin-dependent protein catabolic process","1","0.8922","0.924697067404589","0.116578719453031","0.453596951067663","0.478625145671123","0.5999","1"
"GO:0006954","inflammatory response","0","0.9236","0.951448141180872","-0.970730783974933","0.165841179042872","0.462198120110464","1","1"
"GO:0051301","cell division","3","1.4918","1.18965301135614","1.26776462178726","0.102441009850053","0.462198120110464","0.1848","1"
"GO:0035556","intracellular signal transduction","1","1.2829","1.11838842504155","-0.252953261734168","0.40015216527226","0.478625145671123","0.7261","1"
"GO:0030036","actin cytoskeleton organization","2","0.7369","0.85061786077798","1.48492061857808","0.0687824267322141","0.462198120110464","0.1638","1"
"GO:0030182","neuron differentiation","1","0.4663","0.677576727036948","0.787659874821672","0.21544784095661","0.462198120110464","0.3738","1"
"GO:0051726","regulation of cell cycle","0","0.8597","0.932578618824187","-0.921852573763621","0.178302740011619","0.462198120110464","1","1"
"GO:0007166","cell surface receptor signaling pathway","0","0.5599","0.746503661592947","-0.7500298107115","0.226618375356112","0.462198120110464","1","1"
"GO:0032259","methylation","0","0.6856","0.824754910301361","-0.831277257566718","0.202908509583667","0.462198120110464","1","1"
"GO:0008150","biological_process","2","1.2548","1.09516980404409","0.680442427510538","0.248112182114005","0.462198120110464","0.3574","1"
"GO:0006629","lipid metabolic process","0","1.3102","1.12218621012246","-1.1675424169194","0.121495694536614","0.462198120110464","1","1"
"GO:0006355","regulation of DNA-templated transcription","2","3.909","1.87362484158508","-1.01888059852206","0.154129827774149","0.462198120110464","0.9153","1"
"GO:0006357","regulation of transcription by RNA polymerase II","2","4.374","1.98033233867883","-1.19878868492538","0.115305061698347","0.462198120110464","0.9429","1"
"GO:0007155","cell adhesion","1","1.3371","1.13083662354335","-0.298097879907476","0.382814229822265","0.478625145671123","0.7461","1"
"GO:0006397","mRNA processing","1","1.4751","1.19303072979376","-0.398229474007038","0.345230520847058","0.478625145671123","0.7776","1"
"GO:0008380","RNA splicing","2","1.2097","1.08786224055504","0.726470660105618","0.233775143805841","0.462198120110464","0.3398","1"
"GO:0006508","proteolysis","2","1.3726","1.13767247917271","0.551476819107226","0.290653426567505","0.463101521774052","0.4083","1"
"GO:0007601","visual perception","0","0.312","0.558289502603149","-0.55884984142677","0.28813210185137","0.463101521774052","1","1"
"GO:0016477","cell migration","0","0.8296","0.899802647518026","-0.921979950034967","0.178269517020417","0.462198120110464","1","1"
"GO:0007283","spermatogenesis","1","1.0997","1.02667683159388","-0.0971094281393483","0.461319746839476","0.478625145671123","0.6757","1"
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","1","0.2648","0.508632313840822","1.44544493142463","0.0741664752415508","0.462198120110464","0.2351","1"
"GO:0098609","cell-cell adhesion","0","0.5143","0.716831147962663","-0.717463242859514","0.236544154441518","0.462198120110464","1","1"
"GO:0006396","RNA processing","0","0.4976","0.697311167475775","-0.713598208675307","0.2377378327793","0.462198120110464","1","1"
"GO:0006325","chromatin organization","0","1.3709","1.13113267838641","-1.21197099703248","0.112761741467619","0.462198120110464","1","1"
"GO:0000122","negative regulation of transcription by RNA polymerase II","2","2.619","1.56782805450115","-0.394813703086181","0.346490190599073","0.478625145671123","0.746","1"
"GO:0007420","brain development","2","0.5523","0.730286273870857","1.98237328537823","0.0237187386330229","0.462198120110464","0.1054","1"
"GO:0010629","negative regulation of gene expression","0","0.7456","0.852615584735309","-0.874485539965198","0.19092694577699","0.462198120110464","1","1"
"GO:0010468","regulation of gene expression","0","0.8768","0.924720103992053","-0.948178801579873","0.171519218496152","0.462198120110464","1","1"
"GO:0050821","protein stabilization","1","0.7244","0.84540884287495","0.325996116935301","0.372213646515797","0.478625145671123","0.5169","1"
"GO:0007268","chemical synaptic transmission","1","0.2848","0.528882720168819","1.35228467999807","0.0881421316798821","0.462198120110464","0.2499","1"
"GO:0006281","DNA repair","1","1.5677","1.23197747010596","-0.460803881381997","0.322469658394211","0.478625145671123","0.799","1"
"GO:0000398","mRNA splicing, via spliceosome","1","0.731","0.847886130968722","0.317259582595913","0.375523321395705","0.478625145671123","0.5224","1"
"GO:0008285","negative regulation of cell population proliferation","1","1.0958","1.03900448171858","-0.0922036446286934","0.463268121193845","0.478625145671123","0.6712","1"
"GO:0035195","miRNA-mediated post-transcriptional gene silencing","0","0.0481","0.220434228569232","-0.21820567664197","0.413634431164592","0.478625145671123","1","1"
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","1","0.708","0.843093755585979","0.34634345002004","0.364542309213669","0.478625145671123","0.5069","1"
"GO:0006955","immune response","0","0.5947","0.766870731656847","-0.775489238864461","0.219025310907312","0.462198120110464","1","1"
"GO:0043065","positive regulation of apoptotic process","1","0.9612","0.971590942164391","0.0399345015645844","0.484072672380824","0.489511691171619","0.623","1"
"GO:0006886","intracellular protein transport","1","1.0208","0.995623667179856","-0.0208914278413216","0.491666132362413","0.491666132362413","0.6437","1"
"GO:0007507","heart development","0","0.6896","0.827236527256384","-0.83361889529604","0.202247887234142","0.462198120110464","1","1"
"GO:0042742","defense response to bacterium","0","0.2986","0.549789293117539","-0.543117160952356","0.29352456886947","0.463101521774052","1","1"
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","0","0.385","0.619203796285305","-0.621766213821155","0.26704780273049","0.462198120110464","1","1"
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","0","0.4473","0.657925525116377","-0.679864183595673","0.248295230949427","0.462198120110464","1","1"
"GO:0006869","lipid transport","1","0.539","0.727552014081","0.633631673169523","0.263160612721854","0.462198120110464","0.4182","1"
"GO:0007267","cell-cell signaling","0","0.2275","0.477667841346542","-0.476272380737793","0.316940169694261","0.478625145671123","1","1"
"GO:0006811","monoatomic ion transport","1","0.5958","0.764251770084183","0.528883302364451","0.298443202921056","0.463101521774052","0.4509","1"
"GO:0006366","transcription by RNA polymerase II","0","0.662","0.80499739259218","-0.822362912093774","0.205435190429884","0.462198120110464","1","1"
"GO:0006974","DNA damage response","0","1.2627","1.10145813856138","-1.14638945938447","0.125817021054656","0.462198120110464","1","1"
"GO:0010467","gene expression","0","0.5519","0.739432935503018","-0.746382766443255","0.227718113332036","0.462198120110464","1","1"
"GO:0043410","positive regulation of MAPK cascade","0","0.4209","0.647753925896904","-0.649783788523098","0.257915946043322","0.462198120110464","1","1"
"GO:0008283","cell population proliferation","0","0.6483","0.796913180378958","-0.813513963580966","0.207961721852112","0.462198120110464","1","1"
"GO:0006617","SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition","0","0.0399","0.199278601952441","-0.200222199519055","0.420653402993733","0.478625145671123","1","1"
"GO:0071222","cellular response to lipopolysaccharide","0","0.4256","0.646920776176701","-0.657885811791815","0.255305754140175","0.462198120110464","1","1"
"GO:0002764","immune response-regulating signaling pathway","0","0.0131","0.11370876381483","-0.115206599390464","0.454140683975891","0.478625145671123","1","1"
