"GOID","GO Term","Genes in the GO","Expected genes per GO","Standard Deviation of the samples","Z-score","One tail p-value","FDR","Numeric p-value","Numeric FDR"
"GO:0007584","response to nutrient","2","5.5265","2.10545506817515","-1.67493481732503","0.0469735107081825","0.120274177613019","0.9834","1"
"GO:0009636","response to toxic substance","8","9.1049","2.69511082373902","-0.409964588568248","0.340915962130414","0.37458902312209","0.7176","1"
"GO:0051592","response to calcium ion","0","4.7428","1.95576856071119","-2.42503131263924","0.00765353321349492","0.0432918787832139","1","1"
"GO:0000244","spliceosomal tri-snRNP complex assembly","16","3.9463","1.76423568798397","6.83225040854605","4.17963827910781e-12","3.0480399153938e-10","0","0"
"GO:0000353","formation of quadruple SL/U4/U5/U6 snRNP","0","0","0","NaN","NaN","NaN","1","1"
"GO:0006338","chromatin remodeling","39","35.8245","5.29931203278332","0.599228726362081","0.274510184552373","0.313885338782592","0.3032","1"
"GO:0060294","cilium movement involved in cell motility","0","3.5439","1.68871488588115","-2.09857805460798","0.0179270562846164","0.0729805807783582","1","1"
"GO:0000395","mRNA 5'-splice site recognition","0","0.9872","0.885954091059546","-1.11427895639533","0.132579765937613","0.192566373182312","1","1"
"GO:0000348","mRNA branch site recognition","0","0","0","NaN","NaN","NaN","1","1"
"GO:0002250","adaptive immune response","110","39.5626","5.51852576805303","12.7638073935914","1.30559644141597e-37","4.28453232191342e-35","0","0"
"GO:0016064","immunoglobulin mediated immune response","2","1.3862","1.06318511852811","0.577321850450424","0.281861027837026","0.320429771253524","0.4198","1"
"GO:0006836","neurotransmitter transport","0","5.1651","2.01936865752083","-2.55777962125111","0.00526714140212112","0.0332403891691554","1","1"
"GO:0007186","G protein-coupled receptor signaling pathway","52","147.1292","10.4773796775955","-9.07948389075004","5.45454508286115e-20","7.67142804868115e-18","1","1"
"GO:0007218","neuropeptide signaling pathway","8","12.663","3.15249501545716","-1.47914587561173","0.0695506657323761","0.136449881718026","0.9545","1"
"GO:0031214","biomineral tissue development","0","1.7816","1.20459393351223","-1.4790046259036","0.069569539235226","0.136449881718026","1","1"
"GO:0006468","protein phosphorylation","42","43.9676","5.88011971143293","-0.334619037801955","0.36895624096966","0.395128784976858","0.659","1"
"GO:0043687","post-translational protein modification","2","3.5908","1.7124393726087","-0.92896719466138","0.176453043856723","0.230854513856404","0.8953","1"
"GO:0043066","negative regulation of apoptotic process","24","52.9748","6.41236904799472","-4.51857960499965","3.11279333496562e-06","6.73526382038166e-05","1","1"
"GO:0045892","negative regulation of DNA-templated transcription","25","58.417","6.75415967143854","-4.94761770902622","3.75636368197252e-07","1.02726112358387e-05","1","1"
"GO:0045596","negative regulation of cell differentiation","0","12.8772","3.19589448107309","-4.02929448273781","2.79722504819082e-05","0.000448357615361702","1","1"
"GO:0008284","positive regulation of cell population proliferation","23","53.6151","6.42343195167535","-4.76615931021345","9.388540554651e-07","2.37000466052664e-05","1","1"
"GO:0006915","apoptotic process","52","77.6941","7.73355713631173","-3.32241678015894","0.000446206435061362","0.00488100261464346","0.9997","1"
"GO:0030154","cell differentiation","56","75.1308","7.49216287933338","-2.5534415506063","0.00533320897480218","0.0335498034229569","0.9979","1"
"GO:0006935","chemotaxis","45","21.7888","4.16729302942801","5.56985070070436","1.27478856232848e-08","5.1225687331118e-07","0","0"
"GO:0001525","angiogenesis","5","19.7416","3.93626458179399","-3.74507345572827","9.01705014482001e-05","0.00117579945265898","1","1"
"GO:0016525","negative regulation of angiogenesis","4","9.0805","2.66111403415755","-1.90916282984783","0.0281205448244534","0.0925551866060037","0.9886","1"
"GO:1901800","positive regulation of proteasomal protein catabolic process","2","2.7845","1.4798914682759","-0.530106441463548","0.298019066616136","0.337435044374451","0.8013","1"
"GO:2000353","positive regulation of endothelial cell apoptotic process","5","3.3807","1.6645854121851","0.972794780097432","0.16532765376612","0.217455010197388","0.2416","1"
"GO:0002218","activation of innate immune response","0","2.9498","1.54638904933694","-1.90754066789649","0.0282253049935865","0.0926260425539531","1","1"
"GO:0032481","positive regulation of type I interferon production","0","2.7776","1.50863045063516","-1.84114008757451","0.0328005162020268","0.0992077056863147","1","1"
"GO:0000045","autophagosome assembly","3","8.1169","2.53851901664726","-2.01570284344693","0.0219155290570726","0.0821936699302397","0.9944","1"
"GO:0006914","autophagy","8","23.7402","4.3172407642824","-3.64589349063471","0.000133232166383216","0.0016816290744138","1","1"
"GO:0051607","defense response to virus","4","22.0784","4.19173120572516","-4.31287196452581","8.05737244454102e-06","0.00015109491755525","1","1"
"GO:0045087","innate immune response","74","54.4559","6.52545119829534","2.99505726211017","0.00137196662169641","0.0121684787302713","0.003","0.0439555555555556"
"GO:0034220","monoatomic ion transmembrane transport","25","29.3583","4.78393245259286","-0.91102874950457","0.181140112933157","0.236358437617884","0.8455","1"
"GO:0045944","positive regulation of transcription by RNA polymerase II","59","92.7275","8.45480881683394","-3.98914993001934","3.31552506162518e-05","0.000498341133308396","1","1"
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","0","2.381","1.38384627146598","-1.72056683541711","0.0426647279411602","0.113587631864808","1","1"
"GO:0051259","protein complex oligomerization","0","1.3836","1.04506471379796","-1.32393715119492","0.0927619592504013","0.16020085063219","1","1"
"GO:0051091","positive regulation of DNA-binding transcription factor activity","22","10.2725","2.82631253654924","4.1493995615639","1.66674255030786e-05","0.000287878603645279","1e-04","0.0023"
"GO:0032728","positive regulation of interferon-beta production","5","3.1824","1.59849484158563","1.13706966873727","0.127754581215112","0.191001344276807","0.2001","1"
"GO:0032092","positive regulation of protein binding","8","4.9333","1.9758647509765","1.55207991765853","0.0603215512633525","0.130091056339037","0.1011","0.775162162162162"
"GO:0140374","antiviral innate immune response","14","7.4983","2.4725712266479","2.62952991199144","0.00427515047702312","0.0290267975491673","0.0122","0.13948901734104"
"GO:0016239","positive regulation of macroautophagy","4","3.1537","1.57845667110195","0.536156624058094","0.295925154353843","0.335256978666695","0.3875","1"
"GO:0061709","reticulophagy","0","1.7789","1.18733136300552","-1.49823381696666","0.0670362562105771","0.13609536250398","1","1"
"GO:0071360","cellular response to exogenous dsRNA","6","2.7675","1.49206781904767","2.16645648323357","0.0151381608857713","0.0659387301586288","0.0446","0.406538248847926"
"GO:0071407","cellular response to organic cyclic compound","1","6.1559","2.23237396942222","-2.30960406751851","0.0104550421068101","0.0526495598677983","0.9993","1"
"GO:0002230","positive regulation of defense response to virus by host","2","2.538","1.43588376138795","-0.374682139646149","0.353948438361745","0.384616156255119","0.7483","1"
"GO:0002221","pattern recognition receptor signaling pathway","0","0.7776","0.792591357577163","-0.981085640874271","0.163275255396515","0.215824902068323","1","1"
"GO:0060340","positive regulation of type I interferon-mediated signaling pathway","1","1.1749","0.97190763472927","-0.179955372043887","0.428593802047256","0.442503383615481","0.7309","1"
"GO:0016567","protein ubiquitination","67","59.6018","6.76192347789533","1.09409697169521","0.136956225231875","0.194424518732201","0.155","1"
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","32","31.4756","5.01431141552828","0.104580660542152","0.45835428059647","0.465926473151497","0.4954","1"
"GO:0051056","regulation of small GTPase mediated signal transduction","15","12.2935","3.12748075351174","0.865393015436135","0.193411556635632","0.246676781631643","0.2382","1"
"GO:0032956","regulation of actin cytoskeleton organization","5","9.5139","2.73410942089605","-1.65095806535814","0.0493735689672466","0.121301461215409","0.9731","1"
"GO:0060071","Wnt signaling pathway, planar cell polarity pathway","1","2.3984","1.39236177307865","-1.0043366796174","0.157608179761616","0.215824902068323","0.9301","1"
"GO:0015031","protein transport","49","72.9122","7.5484428234508","-3.16783216873708","0.000767900761894404","0.00804253510728767","0.9995","1"
"GO:0006887","exocytosis","14","13.2789","3.20511186453865","0.224984347029584","0.41099572569023","0.431600311404833","0.4628","1"
"GO:0030030","cell projection organization","2","17.0257","3.73106306475237","-4.0271900365204","2.82237042973611e-05","0.000448357615361702","1","1"
"GO:0060271","cilium assembly","11","19.1511","3.9598531328426","-2.05843492840571","0.0197742008604396","0.0784987933350921","0.9898","1"
"GO:0008104","protein localization","4","18.4891","3.83843126100423","-3.77474520573003","8.00856451992613e-05","0.00108005914655716","1","1"
"GO:0017157","regulation of exocytosis","1","2.7922","1.49507280233052","-1.19873761144362","0.115314994179774","0.176854233165893","0.9536","1"
"GO:0006897","endocytosis","3","19.008","3.87964446362246","-4.1261512878562","1.84442324571001e-05","0.000310399091521625","1","1"
"GO:0016192","vesicle-mediated transport","19","35.2624","5.32899484505341","-3.05168244159504","0.00113781354924317","0.0107530105847815","0.9997","1"
"GO:0021762","substantia nigra development","1","6.3761","2.22543120414998","-2.41575654640532","0.00785127818467345","0.0440432101014872","0.999","1"
"GO:0045815","transcription initiation-coupled chromatin remodeling","1","2.9941","1.55406135679067","-1.28315397026412","0.0997190693182621","0.16253878103283","0.9655","1"
"GO:0030520","intracellular estrogen receptor signaling pathway","1","2.1737","1.31228827627622","-0.894391896367863","0.18555612336581","0.240668113709942","0.9141","1"
"GO:0007608","sensory perception of smell","13","73.003","7.55945140407378","-7.9374807499476","1.03164527352008e-15","1.01565477178052e-13","1","1"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","13","71.9894","7.51605859168723","-7.84844866234044","2.10607488706992e-15","1.961072497183e-13","1","1"
"GO:0007409","axonogenesis","2","8.3381","2.57139059556488","-2.46485306858162","0.00685347232853765","0.0405239850297016","0.9987","1"
"GO:0048870","cell motility","0","4.1586","1.82602833437704","-2.27740168195075","0.0113811248804011","0.055747853420808","1","1"
"GO:0098974","postsynaptic actin cytoskeleton organization","0","1.386","1.06363392749252","-1.30307990764026","0.0962737411955941","0.16020085063219","1","1"
"GO:0070527","platelet aggregation","1","5.9455","2.17609818030553","-2.27264562084494","0.0115237720450389","0.056025449769584","0.9988","1"
"GO:0010628","positive regulation of gene expression","23","41.8807","5.71803612298054","-3.30195535563675","0.000480066753359063","0.00519368921628569","0.9999","1"
"GO:0035633","maintenance of blood-brain barrier","1","2.3639","1.3861706016554","-0.983933722422909","0.16257405078924","0.215824902068323","0.9259","1"
"GO:0030335","positive regulation of cell migration","53","26.9115","4.63247382414333","5.63165621444703","8.92436012486531e-09","3.7387372523106e-07","0","0"
"GO:0090303","positive regulation of wound healing","1","1.9813","1.25742133783473","-0.78040667075826","0.217575771319672","0.26629933966491","0.8878","1"
"GO:0051893","regulation of focal adhesion assembly","0","2.5868","1.43187666615484","-1.80658017631266","0.0354138813531072","0.104018016384869","1","1"
"GO:0051492","regulation of stress fiber assembly","0","1.9808","1.26577706534678","-1.56488852123207","0.0588045253193314","0.129664101189989","1","1"
"GO:0042981","regulation of apoptotic process","13","21.9567","4.16069179892293","-2.15269489615131","0.0156713324423072","0.0676685385502255","0.9927","1"
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","16","5.5239","2.10439341311546","4.97820413935369","3.20884747307461e-07","9.026029534977e-06","0","0"
"GO:0060070","canonical Wnt signaling pathway","2","7.3312","2.44002088724523","-2.18489932929176","0.014448114355891","0.0645087010583886","0.9976","1"
"GO:0016055","Wnt signaling pathway","18","20.9152","4.11352659771479","-0.708686313495456","0.239259580001769","0.286027782469412","0.7934","1"
"GO:0055085","transmembrane transport","46","55.7731","6.62181253359856","-1.47589499859926","0.0699860411794814","0.136980631294631","0.9413","1"
"GO:0007399","nervous system development","14","37.4574","5.45640563706985","-4.29905721096588","8.57630976804209e-06","0.000157820130217522","1","1"
"GO:0045893","positive regulation of DNA-templated transcription","43","69.2423","7.28792851914795","-3.60078998182436","0.000158625885520238","0.00195208980368342","0.9999","1"
"GO:1904948","midbrain dopaminergic neuron differentiation","1","0.9977","0.891164478316288","0.00258089281604385","0.498970373877554","0.498970373877554","0.6734","1"
"GO:0072659","protein localization to plasma membrane","17","16.2175","3.56803402964205","0.219308446471992","0.413204891359997","0.432536114347599","0.4601","1"
"GO:0071542","dopaminergic neuron differentiation","0","1.3838","1.06855591392033","-1.29501880245377","0.0976568716590774","0.160309518119394","1","1"
"GO:0045787","positive regulation of cell cycle","2","4.3599","1.88274439652499","-1.25343620958623","0.105023500329392","0.169362221251902","0.951","1"
"GO:0071397","cellular response to cholesterol","0","0.7939","0.789990631919045","-1.00494862587352","0.157460794129586","0.215824902068323","1","1"
"GO:0032418","lysosome localization","0","2.5617","1.42091344194534","-1.80285436422703","0.0357055448343178","0.104018016384869","1","1"
"GO:0072384","organelle transport along microtubule","0","1.1797","0.972163782622056","-1.21347865564194","0.112473435041005","0.17486485224708","1","1"
"GO:0006470","protein dephosphorylation","2","10.4991","2.90648309033365","-2.92418697644112","0.00172678616242674","0.0149781583868646","0.9999","1"
"GO:0016311","dephosphorylation","0","7.7156","2.49494270754087","-3.09249586240192","0.000992405002908188","0.00953192902793279","1","1"
"GO:0043409","negative regulation of MAPK cascade","2","2.9649","1.53045817330041","-0.630464795989301","0.264195264285059","0.304924077008958","0.8314","1"
"GO:0007165","signal transduction","155","150.9012","10.5831582660323","0.387294595523106","0.349269063052913","0.381162130398832","0.3616","1"
"GO:0006511","ubiquitin-dependent protein catabolic process","27","28.8655","4.7420521355048","-0.39339508438395","0.347013849851752","0.380228308490873","0.6865","1"
"GO:0006954","inflammatory response","79","50.2663","6.25769128193601","4.59174137959556","2.19781431451675e-06","5.0319725410273e-05","0","0"
"GO:0030855","epithelial cell differentiation","0","5.7496","2.14293234982012","-2.68305250069262","0.00364767683619487","0.0264054253326018","1","1"
"GO:0070498","interleukin-1-mediated signaling pathway","0","1.7848","1.20101340680291","-1.48607833175745","0.0686292014716245","0.13609536250398","1","1"
"GO:0016310","phosphorylation","0","2.9739","1.54623991533901","-1.92331084620072","0.0272205116278259","0.0922141961927086","1","1"
"GO:0051301","cell division","18","41.1533","5.61087758775136","-4.12650242994858","1.8416105706054e-05","0.000310399091521625","1","1"
"GO:0035556","intracellular signal transduction","16","35.8517","5.27388741810535","-3.76414936956158","8.35584869857732e-05","0.001106996875663","1","1"
"GO:0030036","actin cytoskeleton organization","7","22.9531","4.23887923863372","-3.76351839764655","8.37696975489014e-05","0.001106996875663","1","1"
"GO:0000226","microtubule cytoskeleton organization","16","17.0508","3.71365029046193","-0.282956099204832","0.388605245011377","0.413155360381966","0.6587","1"
"GO:0036503","ERAD pathway","15","10.1113","2.82264220915512","1.73195879525351","0.041640449557782","0.112396835679306","0.0645","0.542897872340426"
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","7","4.137","1.83100143545156","1.56362520780544","0.0589528057148885","0.129664101189989","0.102","0.775984615384615"
"GO:0030182","neuron differentiation","0","13.2397","3.24035397748301","-4.08588076858323","2.19549622167351e-05","0.000366350174616537","1","1"
"GO:0030010","establishment of cell polarity","3","3.5739","1.69145644120363","-0.339293395927841","0.367194358596425","0.394008551540251","0.7273","1"
"GO:0000086","G2/M transition of mitotic cell cycle","1","4.5369","1.8948344069451","-1.8666011061633","0.0309786565077057","0.0977062663287301","0.9941","1"
"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","1","0.9825","0.891668804728377","0.0196261211642711","0.492170813084264","0.495081630293367","0.6641","1"
"GO:0050770","regulation of axonogenesis","2","1.5691","1.12015653596562","0.384678378570139","0.350237858102351","0.381848473202397","0.4835","1"
"GO:0010975","regulation of neuron projection development","3","3.7596","1.72791967713811","-0.439603767495778","0.330112055777045","0.364344527928812","0.7552","1"
"GO:0051726","regulation of cell cycle","14","25.052","4.45262603278771","-2.48213075129522","0.00652996720783876","0.0391997116836418","0.9975","1"
"GO:0007166","cell surface receptor signaling pathway","74","31.3008","4.95111812796581","8.62415294816307","3.22843883701824e-18","3.97299754380557e-16","0","0"
"GO:0019221","cytokine-mediated signaling pathway","15","15.4328","3.48879654467454","-0.12405423889239","0.450636165133095","0.459980616457783","0.5976","1"
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","1","15.7637","3.53079438099928","-4.18141030229622","1.44853268986881e-05","0.000259287351486517","1","1"
"GO:0035025","positive regulation of Rho protein signal transduction","0","5.5026","2.10908465069716","-2.60899912110265","0.0045403737790865","0.0303050710882079","1","1"
"GO:0010508","positive regulation of autophagy","3","6.5169","2.32091642574771","-1.51530660948594","0.0648473876466584","0.13609536250398","0.9694","1"
"GO:0032259","methylation","6","16.2278","3.63508301732633","-2.81363587880937","0.0024492339548428","0.0190099708761653","0.9994","1"
"GO:0009117","nucleotide metabolic process","3","4.5763","1.91633649043023","-0.822559090155461","0.205379385448256","0.254174739124837","0.8634","1"
"GO:0008150","biological_process","70","51.8804","6.36218072474819","2.84801717900228","0.00219962748936239","0.0177502726498137","0.0031","0.0450867647058824"
"GO:0006629","lipid metabolic process","27","43.9924","5.8435739899224","-2.90787795778824","0.00181945159162595","0.0153741592607449","0.999","1"
"GO:0006355","regulation of DNA-templated transcription","71","101.8951","8.70171638108239","-3.55046046630136","0.000192278944031785","0.00228070626987099","1","1"
"GO:0006357","regulation of transcription by RNA polymerase II","75","110.649","9.18989904321274","-3.8791503402128","5.24109791742206e-05","0.000736186736739299","1","1"
"GO:0016925","protein sumoylation","5","5.9404","2.18259575103161","-0.430863113132845","0.333283952897174","0.367227813796606","0.7351","1"
"GO:0007155","cell adhesion","43","53.3465","6.45188347926735","-1.60364024447244","0.0543966872357945","0.127054658561423","0.9581","1"
"GO:0001501","skeletal system development","5","8.3021","2.56064274726638","-1.28955903884881","0.0986019026709603","0.1612517826903","0.9396","1"
"GO:0006397","mRNA processing","49","55.7994","6.59470307526162","-1.03103959684042","0.151261125738149","0.212586121754758","0.8672","1"
"GO:0008380","RNA splicing","37","46.7327","6.0449569775546","-1.6100528152869","0.0536931633529459","0.12589611132116","0.9579","1"
"GO:0043484","regulation of RNA splicing","2","10.2855","2.85061438118786","-2.90656640711516","0.00182709663129218","0.0153741592607449","0.9998","1"
"GO:0042113","B cell activation","2","2.7638","1.49493579905772","-0.510924951079128","0.304701804500707","0.341182384040923","0.7932","1"
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT","1","4.5465","1.90583340565145","-1.86086569239652","0.0313815728446841","0.0977848621714183","0.9936","1"
"GO:0006508","proteolysis","34","47.9708","6.12967410638323","-2.27920763119385","0.0113273628420534","0.055747853420808","0.9925","1"
"GO:0006956","complement activation","24","6.362","2.24874669230854","7.84348013065579","2.19114245495307e-15","1.961072497183e-13","0","0"
"GO:0007601","visual perception","14","13.8779","3.32380750941386","0.0367349792833014","0.485348159010699","0.490832318999521","0.534","1"
"GO:0046777","protein autophosphorylation","8","10.9246","2.93628626290111","-0.996020053273156","0.159620200924664","0.215824902068323","0.878","1"
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","3","2.993","1.55183498452056","0.00451078888530328","0.498200461698289","0.498453612339396","0.596","1"
"GO:0009966","regulation of signal transduction","2","5.9651","2.19252427723632","-1.80846344150771","0.0352672008736118","0.104018016384869","0.9875","1"
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","14","16.6237","3.69833287801513","-0.709427757462471","0.239029533813511","0.286027782469412","0.7996","1"
"GO:0008333","endosome to lysosome transport","1","4.5536","1.90931704783646","-1.86118905921191","0.0313587414314523","0.0977848621714183","0.9951","1"
"GO:0006906","vesicle fusion","0","2.5835","1.4266854219236","-1.81084068029284","0.0350827585822671","0.104018016384869","1","1"
"GO:0006911","phagocytosis, engulfment","8","3.959","1.79556158461369","2.25054937387147","0.0122070464928952","0.0577443067011383","0.0319","0.311802955665025"
"GO:0017156","calcium-ion regulated exocytosis","1","1.5889","1.12872680149771","-0.521738297716143","0.30092627781879","0.339360733691408","0.8307","1"
"GO:0034314","Arp2/3 complex-mediated actin nucleation","5","3.7821","1.74032251673252","0.699812815320359","0.242022105204658","0.286027782469412","0.3227","1"
"GO:0006958","complement activation, classical pathway","18","6.1406","2.20959721940158","5.36722253986717","3.99791883101874e-08","1.51382734197614e-06","0","0"
"GO:0031638","zymogen activation","0","1.5767","1.1127627483401","-1.41692378034038","0.0782526065014236","0.145579260305368","1","1"
"GO:0042127","regulation of cell population proliferation","2","16.0051","3.56310869387343","-3.93058455502101","4.2369792657696e-05","0.000617971272170396","1","1"
"GO:0015908","fatty acid transport","0","2.9581","1.53901957366526","-1.92206782201939","0.0272986121738364","0.0922141961927086","1","1"
"GO:0016579","protein deubiquitination","0","6.5344","2.28454340161341","-2.86026520458539","0.00211643432475804","0.0172484608164689","1","1"
"GO:0016477","cell migration","15","25.9156","4.56238514110959","-2.39252050460284","0.00836654654072825","0.0456336014922269","0.9968","1"
"GO:0030509","BMP signaling pathway","7","6.1514","2.25210684438458","0.376802726795981","0.353160107084108","0.384395937450862","0.4141","1"
"GO:0007179","transforming growth factor beta receptor signaling pathway","0","8.7211","2.65277562410604","-3.28753774753903","0.000505338193920917","0.0054372180537174","1","1"
"GO:0007283","spermatogenesis","26","44.1706","5.86671436783379","-3.0972361803783","0.000976670890042973","0.00942678912987556","0.9998","1"
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","1","7.5563","2.41913528591378","-2.71018327837068","0.00336230190747423","0.0246110500216236","1","1"
"GO:0098609","cell-cell adhesion","12","18.062","3.80962036438437","-1.59123466912158","0.05577838664841","0.129057160177108","0.9649","1"
"GO:1904862","inhibitory synapse assembly","0","1.9907","1.26109973723521","-1.57854287113273","0.057220473640315","0.129664101189989","1","1"
"GO:0051965","positive regulation of synapse assembly","2","4.7433","1.9494063528451","-1.40724892785757","0.0796767938926029","0.145579260305368","0.9667","1"
"GO:0050806","positive regulation of synaptic transmission","7","3.3536","1.62518650102575","2.24368095458493","0.012426468185518","0.0582564663268689","0.0337","0.325163902439024"
"GO:0051963","regulation of synapse assembly","1","2.9685","1.5600484367841","-1.26181979583781","0.103506818638864","0.167465017173314","0.9624","1"
"GO:0009306","protein secretion","11","8.1499","2.51198347846868","1.13460141136654","0.12827118076849","0.19148290745501","0.1717","1"
"GO:0006413","translational initiation","11","10.1443","2.83543320819726","0.301788099795885","0.381406801578366","0.406160082373068","0.4355","1"
"GO:0006334","nucleosome assembly","12","16.8875","3.65033919624256","-1.33891666972508","0.0902989011239888","0.158465718639157","0.9342","1"
"GO:0007338","single fertilization","2","7.7055","2.46981370713963","-2.31009326068067","0.0104414957382206","0.0526495598677983","0.9972","1"
"GO:0048026","positive regulation of mRNA splicing, via spliceosome","0","2.9659","1.54537244947642","-1.91921371511758","0.0274786462513798","0.0922141961927086","1","1"
"GO:0006396","RNA processing","7","17.3901","3.7292509598138","-2.78610909052867","0.00266724578783858","0.0202772469353443","0.9994","1"
"GO:0016558","protein import into peroxisome matrix","0","1.0045","0.890594782101597","-1.1278979174228","0.129681516753941","0.192566373182312","1","1"
"GO:0031333","negative regulation of protein-containing complex assembly","3","3.5503","1.69173168842183","-0.325287989677229","0.372481559942936","0.397946929749127","0.7175","1"
"GO:0006625","protein targeting to peroxisome","0","0.8016","0.80218563324147","-0.999269952966992","0.158831968422369","0.215824902068323","1","1"
"GO:0034614","cellular response to reactive oxygen species","0","4.984","1.98779755858422","-2.50729757589087","0.00608291210758123","0.0375063755513846","1","1"
"GO:0051262","protein tetramerization","0","3.369","1.64009389694587","-2.05415068385636","0.0199805549135197","0.0786834252494406","1","1"
"GO:0000425","pexophagy","0","1.1937","0.979017955716728","-1.21928305096928","0.111368389668192","0.17486485224708","1","1"
"GO:0006325","chromatin organization","46","43.2969","5.81512957406766","0.464839169200007","0.321023317738214","0.355309113337012","0.3481","1"
"GO:0060765","regulation of androgen receptor signaling pathway","0","0.7919","0.796403048576271","-0.994345766776859","0.160027280765208","0.215824902068323","1","1"
"GO:0000122","negative regulation of transcription by RNA polymerase II","35","66.9864","7.19011716305665","-4.44866186108183","4.32034607122161e-06","8.9544856991951e-05","1","1"
"GO:0045948","positive regulation of translational initiation","2","2.9871","1.55092686075545","-0.636458123833893","0.262238933471943","0.303199330596745","0.8283","1"
