"GOID","GO Term","Genes in the GO","Expected genes per GO","Standard Deviation of the samples","Z-score","One tail p-value","FDR","Numeric p-value","Numeric FDR"
"GO:0001525","angiogenesis","1","2.6032","1.58335102237186","-1.0125360563436","0.155640907976032","0.41904105769003","0.9306","1"
"GO:0016525","negative regulation of angiogenesis","0","0.8978","0.933939175877329","-0.961304572277547","0.168199524815228","0.41904105769003","1","1"
"GO:1901800","positive regulation of proteasomal protein catabolic process","0","0.1742","0.413849594839375","-0.420925868171047","0.336904607559487","0.41904105769003","1","1"
"GO:2000353","positive regulation of endothelial cell apoptotic process","0","0.2024","0.444582956713975","-0.455258117621039","0.324461776815637","0.41904105769003","1","1"
"GO:0002218","activation of innate immune response","2","0.3377","0.580079614566762","2.86564112624696","0.00208082864997238","0.0321227922839487","0.046","0.71084375"
"GO:0032481","positive regulation of type I interferon production","3","0.3422","0.579251856510902","4.58833229471052","2.23400517277616e-06","7.744551265624e-05","0.0051","0.180139285714286"
"GO:0000045","autophagosome assembly","0","0.674","0.810055318457879","-0.832041941633207","0.202692635481369","0.41904105769003","1","1"
"GO:0006914","autophagy","3","2.0304","1.40565764940925","0.689783888991385","0.245165050882969","0.41904105769003","0.331","1"
"GO:0051607","defense response to virus","12","2.0698","1.40211431504541","7.08230412702008","7.08885395590822e-13","9.33838361124976e-11","0","0"
"GO:0045087","innate immune response","15","4.4011","2.06044736266992","5.14397998804783","1.34489099604622e-07","6.48171855655445e-06","1e-04","0.00989"
"GO:0034220","monoatomic ion transmembrane transport","0","2.4376","1.56644553533199","-1.55613453836643","0.0598380517910708","0.362699356868577","1","1"
"GO:0045944","positive regulation of transcription by RNA polymerase II","8","10.8778","3.17447237938665","-0.906544350074335","0.182323900860042","0.41904105769003","0.8569","1"
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","3","0.1758","0.420846850062016","6.71075475457124","9.68101449598293e-12","9.10937364002965e-10","0.0011","0.0621657142857143"
"GO:0051259","protein complex oligomerization","0","0.2405","0.488757238681778","-0.492064323484293","0.311336936023827","0.41904105769003","1","1"
"GO:0051091","positive regulation of DNA-binding transcription factor activity","5","0.8075","0.895166957828672","4.68348386112171","1.41019835130219e-06","5.46382733759438e-05","0.0015","0.0760769230769231"
"GO:0032728","positive regulation of interferon-beta production","1","0.4207","0.638241525775723","0.907650123980753","0.182031551508753","0.41904105769003","0.3481","1"
"GO:0032092","positive regulation of protein binding","0","0.4176","0.636750174776975","-0.655830208678414","0.255966688620973","0.41904105769003","1","1"
"GO:0140374","antiviral innate immune response","1","0.5181","0.717999959884567","0.671169953933529","0.251056133528675","0.41904105769003","0.4049","1"
"GO:0016239","positive regulation of macroautophagy","0","0.2865","0.530326196399404","-0.540233542949911","0.294517991480914","0.41904105769003","1","1"
"GO:0061709","reticulophagy","0","0.2048","0.454398071915777","-0.450706137762749","0.326100679050299","0.41904105769003","1","1"
"GO:0071360","cellular response to exogenous dsRNA","1","0.1874","0.428601924821852","1.89593175611089","0.0289845345587679","0.233769144033165","0.1724","1"
"GO:0071407","cellular response to organic cyclic compound","2","0.5716","0.752681933494687","1.89774715777748","0.0288646985892555","0.233769144033165","0.1101","1"
"GO:0002230","positive regulation of defense response to virus by host","4","0.3053","0.548198834544748","6.73970787090102","7.93526959604002e-12","7.84004636088754e-10","3e-04","0.0258"
"GO:0002221","pattern recognition receptor signaling pathway","3","0.1502","0.383477072934676","7.4314742683077","5.36969480417314e-14","9.64592448458738e-12","4e-04","0.0304307692307692"
"GO:0060340","positive regulation of type I interferon-mediated signaling pathway","1","0.176","0.419334692290557","1.96501747923363","0.0247061072614355","0.218102779169174","0.1613","1"
"GO:0016567","protein ubiquitination","10","4.8875","2.16011813589815","2.36676870354328","0.00897207158478445","0.100731894610989","0.0248","0.480097087378641"
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","1","2.3787","1.52607968400087","-0.903425957670514","0.183149934271096","0.41904105769003","0.9107","1"
"GO:0051056","regulation of small GTPase mediated signal transduction","0","1.0809","1.03385786073697","-1.0455015539849","0.147895611372141","0.41904105769003","1","1"
"GO:0032956","regulation of actin cytoskeleton organization","1","0.8631","0.91675647488492","0.149330824216088","0.440646296874472","0.44975055920659","0.5831","1"
"GO:0060071","Wnt signaling pathway, planar cell polarity pathway","1","0.3047","0.55361408838277","1.2559290209379","0.104570852777098","0.41904105769003","0.2617","1"
"GO:0015031","protein transport","4","6.2893","2.42065930464139","-0.945734079806474","0.172142117748583","0.41904105769003","0.8838","1"
"GO:0006887","exocytosis","1","1.0115","0.980542654038894","-0.0117281996378547","0.49532123255298","0.496325940935441","0.6486","1"
"GO:0030030","cell projection organization","2","1.86","1.34839972492648","0.103826778819339","0.458653407444755","0.464774704983467","0.5581","1"
"GO:0060271","cilium assembly","4","2.0952","1.41525165738302","1.34590904032024","0.0891659264782477","0.41904105769003","0.1554","1"
"GO:0008104","protein localization","2","1.6463","1.26805248539269","0.278931672051782","0.390148630990064","0.420104504540279","0.4935","1"
"GO:0017157","regulation of exocytosis","0","0.242","0.490774985108859","-0.493097666634989","0.31097178975231","0.41904105769003","1","1"
"GO:0006897","endocytosis","1","1.9931","1.3928554823238","-0.712995721812532","0.237924202237815","0.41904105769003","0.8678","1"
"GO:0016192","vesicle-mediated transport","3","2.8426","1.67770876813321","0.0938184284362648","0.462626696238547","0.468074936900855","0.539","1"
"GO:0021762","substantia nigra development","1","0.4265","0.649646022073098","0.882788442496567","0.188675293061135","0.41904105769003","0.3479","1"
"GO:0045815","transcription initiation-coupled chromatin remodeling","1","0.3609","0.589479379277901","1.0841770254676","0.139143158066783","0.41904105769003","0.3076","1"
"GO:0030520","intracellular estrogen receptor signaling pathway","0","0.1947","0.44250592216276","-0.439994111374596","0.329970686140024","0.41904105769003","1","1"
"GO:0007608","sensory perception of smell","0","0.4936","0.694123346907502","-0.711112804660893","0.238507167900327","0.41904105769003","1","1"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","0","0.3112","0.547343145067009","-0.568564716311375","0.28482578763225","0.41904105769003","1","1"
"GO:0007409","axonogenesis","1","1.0062","0.990080595688349","-0.0062621164650636","0.497501793304788","0.497732428911304","0.6391","1"
"GO:0048870","cell motility","0","0.3681","0.605011565095569","-0.608418121630211","0.271455097771512","0.41904105769003","1","1"
"GO:0098974","postsynaptic actin cytoskeleton organization","0","0.0886","0.298259846264276","-0.297056412754586","0.383211720335815","0.41904105769003","1","1"
"GO:0070527","platelet aggregation","0","0.4452","0.66425980166529","-0.670219692481601","0.251358876096257","0.41904105769003","1","1"
"GO:0010628","positive regulation of gene expression","6","4.2906","2.03311706414059","0.840777951328923","0.200236170686605","0.41904105769003","0.2609","1"
"GO:0035633","maintenance of blood-brain barrier","0","0.3103","0.553935550817463","-0.560173470617798","0.287680560299155","0.41904105769003","1","1"
"GO:0030335","positive regulation of cell migration","3","2.391","1.52379499773412","0.399660059854235","0.344703456704234","0.41904105769003","0.4288","1"
"GO:0090303","positive regulation of wound healing","0","0.2706","0.519810215622997","-0.520574609476814","0.301331570371183","0.41904105769003","1","1"
"GO:0051893","regulation of focal adhesion assembly","0","0.2449","0.489640648635793","-0.500162722768883","0.308480252011936","0.41904105769003","1","1"
"GO:0051492","regulation of stress fiber assembly","1","0.185","0.428477956651137","1.90208151282696","0.028580249477228","0.233769144033165","0.17","1"
"GO:0042981","regulation of apoptotic process","8","2.0802","1.42813581888829","4.14512395929414","1.69814965685931e-05","0.000479363388850572","0.0015","0.0760769230769231"
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","3","0.3007","0.54727457546107","4.93225909083367","4.06419999437897e-07","1.81284660603124e-05","0.003","0.129"
"GO:0060070","canonical Wnt signaling pathway","0","0.9395","0.954426971058712","-0.984360279506609","0.162469200343665","0.41904105769003","1","1"
"GO:0016055","Wnt signaling pathway","0","1.9813","1.39640442011992","-1.41885829882281","0.0779701660173642","0.41904105769003","1","1"
"GO:0055085","transmembrane transport","2","4.7089","2.1350917197313","-1.26875111498297","0.102264922723613","0.41904105769003","0.9523","1"
"GO:0007399","nervous system development","4","4.8177","2.14544331146275","-0.381133351616033","0.351552150384854","0.41904105769003","0.7165","1"
"GO:0045893","positive regulation of DNA-templated transcription","14","7.258","2.60785660871321","2.58526484066419","0.00486521118122346","0.0636666045966725","0.0156","0.356949425287356"
"GO:1904948","midbrain dopaminergic neuron differentiation","0","0.0998","0.312489559781599","-0.319370669758539","0.374722724653893","0.41904105769003","1","1"
"GO:0072659","protein localization to plasma membrane","2","1.347","1.14241914906536","0.571594060318611","0.283798510181463","0.41904105769003","0.3936","1"
"GO:0071542","dopaminergic neuron differentiation","0","0.1977","0.442079465057293","-0.447204667093909","0.327363645973015","0.41904105769003","1","1"
"GO:0045787","positive regulation of cell cycle","1","0.3842","0.616139856552295","0.999448410050606","0.158788759361122","0.41904105769003","0.3206","1"
"GO:0071397","cellular response to cholesterol","0","0.1723","0.41234659325778","-0.41785236695841","0.338027530325137","0.41904105769003","1","1"
"GO:0032418","lysosome localization","0","0.3174","0.55775294605666","-0.569069159103566","0.284654603539431","0.41904105769003","1","1"
"GO:0072384","organelle transport along microtubule","1","0.1213","0.348996403776579","2.51779098721753","0.00590466883714781","0.0733812932214093","0.1138","1"
"GO:0006470","protein dephosphorylation","0","1.2787","1.12015703594564","-1.14153637299659","0.126823392329493","0.41904105769003","1","1"
"GO:0016311","dephosphorylation","1","0.9638","0.973952985745125","0.0371681185127279","0.485175479390222","0.488886663577297","0.6199","1"
"GO:0043409","negative regulation of MAPK cascade","0","0.3721","0.594539265056371","-0.62586278462991","0.265702473168463","0.41904105769003","1","1"
"GO:0007165","signal transduction","12","12.2983","3.35836939220471","-0.0888228676370143","0.464611341886248","0.469602051952545","0.578","1"
"GO:0006511","ubiquitin-dependent protein catabolic process","1","2.3367","1.50131892209836","-0.890350464731187","0.186638865851388","0.41904105769003","0.9065","1"
"GO:0006954","inflammatory response","5","3.766","1.91692760978241","0.643738445678744","0.259872527523189","0.41904105769003","0.328","1"
"GO:0030855","epithelial cell differentiation","0","0.9005","0.943233120109704","-0.954695059791016","0.169865964442014","0.41904105769003","1","1"
"GO:0070498","interleukin-1-mediated signaling pathway","1","0.2236","0.47183185832482","1.64550143510129","0.049933223479465","0.323501801952206","0.2009","1"
"GO:0016310","phosphorylation","0","0.3198","0.570929554372171","-0.560139158239359","0.287692261366866","0.41904105769003","1","1"
"GO:0051301","cell division","23","3.9119","1.94481788907398","9.81485212946533","4.8590181317026e-23","9.60141982824433e-20","0","0"
"GO:0035556","intracellular signal transduction","6","3.9377","1.94997408954452","1.05760379640825","0.145118055502183","0.41904105769003","0.2019","1"
"GO:0030036","actin cytoskeleton organization","5","2.1141","1.4193951733981","2.03318994885055","0.0210166680690086","0.196819602390337","0.0592","0.807569655172414"
"GO:0000226","microtubule cytoskeleton organization","0","1.3245","1.15279340875298","-1.14894827637222","0.125288654669323","0.41904105769003","1","1"
"GO:0036503","ERAD pathway","2","0.8538","0.917011259999078","1.24993012626819","0.105662536597416","0.41904105769003","0.2098","1"
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","3","0.3445","0.585195689833358","4.53779828890433","2.84222964327024e-06","9.68318237086552e-05","0.005","0.179818181818182"
"GO:0030182","neuron differentiation","0","1.997","1.38151433513584","-1.44551522138469","0.0741566103305844","0.418667034323528","1","1"
"GO:0030010","establishment of cell polarity","0","0.3129","0.562516873100934","-0.556249981045201","0.289019987840492","0.41904105769003","1","1"
"GO:0000086","G2/M transition of mitotic cell cycle","5","0.4903","0.696099393360276","6.47852884662111","4.63106129658217e-11","3.81290713418599e-09","1e-04","0.00989"
"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","0","0.1747","0.410605369761487","-0.425469350538401","0.335247279982492","0.41904105769003","1","1"
"GO:0050770","regulation of axonogenesis","0","0.2028","0.452429695381422","-0.448246439325847","0.326987675370261","0.41904105769003","1","1"
"GO:0010975","regulation of neuron projection development","1","0.3618","0.598110803825984","1.06702637022701","0.142979964118017","0.41904105769003","0.3047","1"
"GO:0051726","regulation of cell cycle","4","2.4411","1.5492484652504","1.00622981720885","0.157152516034692","0.41904105769003","0.2287","1"
"GO:0007166","cell surface receptor signaling pathway","2","2.4964","1.5611632723954","-0.317968023445965","0.375254596341509","0.41904105769003","0.7175","1"
"GO:0019221","cytokine-mediated signaling pathway","2","1.3319","1.16020558423918","0.575846219907756","0.282359564680527","0.41904105769003","0.3819","1"
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","0","0.9286","0.957180055875558","-0.970141400565001","0.165988007549459","0.41904105769003","1","1"
"GO:0035025","positive regulation of Rho protein signal transduction","0","0.3375","0.57621779970361","-0.585716026428896","0.279033181203042","0.41904105769003","1","1"
"GO:0010508","positive regulation of autophagy","2","0.8106","0.896553412130075","1.32663596380071","0.092314566588964","0.41904105769003","0.1943","1"
"GO:0032259","methylation","1","1.8395","1.33728029292972","-0.627766672730084","0.265078400719482","0.41904105769003","0.841","1"
"GO:0009117","nucleotide metabolic process","0","0.3407","0.574331346567088","-0.593211570352973","0.27651978513212","0.41904105769003","1","1"
"GO:0008150","biological_process","2","3.7362","1.90687523905413","-0.910494805554879","0.181280809959251","0.41904105769003","0.8887","1"
"GO:0006629","lipid metabolic process","2","4.1703","2.00367147505223","-1.08316159960476","0.139368350491483","0.41904105769003","0.9252","1"
"GO:0006355","regulation of DNA-templated transcription","15","12.2035","3.3318159987888","0.839332064260632","0.200641497437186","0.41904105769003","0.2372","1"
"GO:0006357","regulation of transcription by RNA polymerase II","13","13.4893","3.47687997771536","-0.140729620560994","0.444041772067694","0.452048707679425","0.597","1"
"GO:0016925","protein sumoylation","1","0.5253","0.726920044623291","0.653029179083928","0.256868733711823","0.41904105769003","0.4059","1"
"GO:0007155","cell adhesion","3","5.4497","2.28910329810407","-1.07015703573925","0.14227431487187","0.41904105769003","0.9147","1"
"GO:0001501","skeletal system development","1","1.3481","1.14980806914006","-0.302746179421357","0.381041651073359","0.41904105769003","0.7444","1"
"GO:0006397","mRNA processing","6","3.7514","1.89656471963748","1.185617330491","0.117886727524242","0.41904105769003","0.1737","1"
"GO:0008380","RNA splicing","5","3.0005","1.70017317026263","1.17605667173958","0.119786115258166","0.41904105769003","0.1846","1"
"GO:0043484","regulation of RNA splicing","2","0.7215","0.835827500601097","1.52962184072736","0.0630551800513894","0.373045017310016","0.1626","1"
"GO:0042113","B cell activation","1","0.3841","0.616769998073068","0.998589428675542","0.158996811622704","0.41904105769003","0.3198","1"
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT","0","0.4263","0.660311980196573","-0.645603915702229","0.259267950402182","0.41904105769003","1","1"
"GO:0006508","proteolysis","7","4.8433","2.15601714997704","1.00031671827053","0.158578629518167","0.41904105769003","0.2102","1"
"GO:0006956","complement activation","0","0.2373","0.485193004097465","-0.489083721315016","0.312391212893495","0.41904105769003","1","1"
"GO:0007601","visual perception","1","1.7392","1.29365788177227","-0.57140300416005","0.283863246578123","0.41904105769003","0.8297","1"
"GO:0046777","protein autophosphorylation","4","1.301","1.11683648417001","2.41664741280885","0.00783209104780086","0.0904734182423632","0.0408","0.67252"
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","1","0.4366","0.654234852575306","0.861158646290782","0.194575336313566","0.41904105769003","0.3566","1"
"GO:0009966","regulation of signal transduction","0","0.4435","0.659887335178902","-0.672084424653737","0.250764975737765","0.41904105769003","1","1"
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","1","1.1094","1.05987922632602","-0.103219307712281","0.458894458209891","0.464774704983467","0.6727","1"
"GO:0008333","endosome to lysosome transport","0","0.4412","0.65938307424733","-0.669110289953407","0.251712563231916","0.41904105769003","1","1"
"GO:0006906","vesicle fusion","0","0.244","0.490803513443904","-0.497143955404646","0.309543769921518","0.41904105769003","1","1"
"GO:0006911","phagocytosis, engulfment","1","0.2456","0.489596375048923","1.54086108158913","0.0616752997737306","0.369304219251187","0.2201","1"
"GO:0017156","calcium-ion regulated exocytosis","0","0.1746","0.417051835175584","-0.418652995320093","0.337734876430569","0.41904105769003","1","1"
"GO:0034314","Arp2/3 complex-mediated actin nucleation","2","0.1531","0.38816936708833","4.75797462806932","9.77725347976728e-07","3.88305975353054e-05","0.0101","0.275316216216216"
"GO:0006958","complement activation, classical pathway","0","0.2696","0.518596889957342","-0.519864282298678","0.301579085818556","0.41904105769003","1","1"
"GO:0031638","zymogen activation","0","0.1819","0.422410029501316","-0.430624244918487","0.333370804713153","0.41904105769003","1","1"
"GO:0042127","regulation of cell population proliferation","6","1.6621","1.27518084937779","3.40179199061579","0.000334727854823319","0.00674920654215182","0.0066","0.214013114754098"
"GO:0015908","fatty acid transport","0","0.2765","0.529032832226656","-0.522651871786925","0.300608268067939","0.41904105769003","1","1"
"GO:0016579","protein deubiquitination","0","0.8453","0.909863008957671","-0.929040956361515","0.176433930702341","0.41904105769003","1","1"
"GO:0016477","cell migration","2","2.6512","1.60424309865804","-0.4059235165448","0.342399399191233","0.41904105769003","0.751","1"
"GO:0030509","BMP signaling pathway","0","0.6385","0.782354751948111","-0.816125930608968","0.207214057264436","0.41904105769003","1","1"
"GO:0007179","transforming growth factor beta receptor signaling pathway","2","0.8939","0.932271260401337","1.18645725443025","0.117720886343409","0.41904105769003","0.2215","1"
"GO:0007283","spermatogenesis","6","3.7762","1.92022974881362","1.15809058857355","0.123413535138524","0.41904105769003","0.1793","1"
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","0","1.0504","1.01811762402467","-1.03170790409041","0.151104486771109","0.41904105769003","1","1"
"GO:0098609","cell-cell adhesion","1","1.9855","1.38465933649682","-0.711727407618764","0.238316796169712","0.41904105769003","0.865","1"
"GO:1904862","inhibitory synapse assembly","0","0.1785","0.419589508371639","-0.425415784805322","0.335266800582779","0.41904105769003","1","1"
"GO:0051965","positive regulation of synapse assembly","0","0.4826","0.690901566431463","-0.698507607230723","0.242429901059212","0.41904105769003","1","1"
"GO:0050806","positive regulation of synaptic transmission","0","0.1987","0.442083537111911","-0.449462563790744","0.326549003954618","0.41904105769003","1","1"
"GO:0051963","regulation of synapse assembly","0","0.2287","0.478768453350043","-0.47768393761063","0.316437589177297","0.41904105769003","1","1"
"GO:0009306","protein secretion","1","0.5924","0.769494283373967","0.529698542025309","0.298160479491487","0.41904105769003","0.4466","1"
"GO:0006413","translational initiation","2","0.5885","0.75340859594993","1.87348539369971","0.0305006939277869","0.242045667475128","0.115","1"
"GO:0006334","nucleosome assembly","1","0.7032","0.823758227735406","0.360299891408591","0.359311440258307","0.41904105769003","0.5101","1"
"GO:0007338","single fertilization","0","0.6648","0.818845535373479","-0.811874732512013","0.208431757212895","0.41904105769003","1","1"
"GO:0048026","positive regulation of mRNA splicing, via spliceosome","1","0.2155","0.457034613638624","1.71650018748974","0.0430352668409146","0.297334570900865","0.1963","1"
"GO:0006396","RNA processing","2","1.2589","1.11821099510913","0.662755064331729","0.253743718587847","0.41904105769003","0.3597","1"
"GO:0016558","protein import into peroxisome matrix","0","0.1217","0.345399826438883","-0.352345284173252","0.36228966547738","0.41904105769003","1","1"
"GO:0031333","negative regulation of protein-containing complex assembly","2","0.3303","0.569591391644347","2.93139963927433","0.00168719188730962","0.0271048062546651","0.0424","0.681847154471545"
"GO:0006625","protein targeting to peroxisome","0","0.1013","0.315671149818102","-0.320903573412938","0.374141732925585","0.41904105769003","1","1"
"GO:0034614","cellular response to reactive oxygen species","1","0.5195","0.720605077117638","0.666800741845952","0.25244970941253","0.41904105769003","0.4058","1"
"GO:0051262","protein tetramerization","1","0.2618","0.508219036104381","1.45252331683299","0.0731780753372486","0.414326294746141","0.2312","1"
"GO:0000425","pexophagy","0","0.0699","0.263857825533391","-0.264915394715682","0.395537319323937","0.421428334776119","1","1"
"GO:0006325","chromatin organization","4","3.7133","1.90143752368192","0.150780657491621","0.440074372445818","0.449485521335322","0.5144","1"
"GO:0060765","regulation of androgen receptor signaling pathway","0","0.1332","0.36451481054233","-0.365417250952913","0.357399982949551","0.41904105769003","1","1"
"GO:0000122","negative regulation of transcription by RNA polymerase II","8","8.3259","2.76428169970637","-0.117896812048721","0.453074709624453","0.459823125946543","0.5983","1"
"GO:0045948","positive regulation of translational initiation","0","0.1427","0.373832429129024","-0.381721832780721","0.351333851998648","0.41904105769003","1","1"
"GO:0070935","3'-UTR-mediated mRNA stabilization","0","0.1626","0.40568176908727","-0.400806771193658","0.344281196615977","0.41904105769003","1","1"
"GO:0009653","anatomical structure morphogenesis","3","1.0992","1.03656490712385","1.83374913325413","0.033345620783783","0.249629515420832","0.0957","1"
"GO:0007548","sex differentiation","1","0.1887","0.427212547868278","1.89905470719027","0.0287786416992627","0.233769144033165","0.1745","1"
"GO:0007420","brain development","1","1.9679","1.38984270918533","-0.696409740183723","0.243086132470271","0.41904105769003","0.8636","1"
