"GOID","GO Term","Genes in the GO","Expected genes per GO","Standard Deviation of the samples","Z-score","One tail p-value","FDR","Numeric p-value","Numeric FDR"
"GO:0006511","ubiquitin-dependent protein catabolic process","3","2.042","1.41401412425561","0.677503840709036","0.249043167033949","0.41968385555721","0.3337","1"
"GO:0006954","inflammatory response","0","3.2287","1.75120043978353","-1.84370670920977","0.0326129473649911","0.28549824976198","1","1"
"GO:0051301","cell division","8","3.3776","1.81844684137081","2.54194947844363","0.00551180531258999","0.250787141722845","0.0225","0.872773333333333"
"GO:0035556","intracellular signal transduction","5","3.4226","1.81326722625304","0.869921419833724","0.192171674430453","0.396982900445646","0.2594","0.954592"
"GO:0030036","actin cytoskeleton organization","4","1.8223","1.34361573387782","1.62077589975441","0.0525328544684937","0.28549824976198","0.1108","0.872773333333333"
"GO:0030182","neuron differentiation","2","1.7545","1.30207499397269","0.188545207562099","0.425224640211871","0.466210147702172","0.5271","1"
"GO:0051726","regulation of cell cycle","2","2.1089","1.42514697290821","-0.0764131714624314","0.46954519546628","0.477543420209836","0.625","1"
"GO:0007166","cell surface receptor signaling pathway","0","2.1647","1.45409262034262","-1.48869471567083","0.068283888581193","0.28549824976198","1","1"
"GO:0032259","methylation","1","1.5623","1.23266810499246","-0.456164962590185","0.324135679306578","0.429484943130193","0.7925","1"
"GO:0008150","biological_process","5","3.233","1.76686818476032","1.00007460388999","0.158637202647518","0.364491237460332","0.2219","0.95105"
"GO:0006629","lipid metabolic process","0","3.6242","1.89676939384137","-1.91072252207751","0.0280201244605347","0.28549824976198","1","1"
"GO:0006355","regulation of DNA-templated transcription","7","10.5735","3.10515087333846","-1.15082974894485","0.12490114175476","0.344424360596459","0.9125","1"
"GO:0006357","regulation of transcription by RNA polymerase II","6","11.6943","3.24572041003196","-1.75440249948822","0.0396807816800637","0.28549824976198","0.98","1"
"GO:0007155","cell adhesion","3","4.7273","2.10132726333305","-0.822004278029601","0.205537231061368","0.406606261447489","0.8638","1"
"GO:0006397","mRNA processing","5","3.224","1.7501229365474","1.01478585470324","0.155103958996685","0.364491237460332","0.2264","0.95105"
"GO:0008380","RNA splicing","5","2.5797","1.57470501351458","1.53698627947982","0.062148334662999","0.28549824976198","0.119","0.872773333333333"
"GO:0006508","proteolysis","5","4.1602","1.975177483825","0.425176981247122","0.335353831570843","0.435959981042096","0.4051","1"
"GO:0007601","visual perception","0","1.5408","1.25502703926526","-1.22770263252817","0.109779308927369","0.327985840542413","1","1"
"GO:0016477","cell migration","0","2.3021","1.48501047659993","-1.55022475347842","0.0605437902595585","0.28549824976198","1","1"
"GO:0007283","spermatogenesis","2","3.2774","1.77847281018116","-0.718256693432319","0.236299513587015","0.416296409880702","0.8444","1"
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","1","0.9041","0.942120984372453","0.101791597460149","0.459461047631056","0.477543420209836","0.5984","1"
"GO:0098609","cell-cell adhesion","1","1.715","1.2851226221709","-0.556367141675698","0.28897994828863","0.429484943130193","0.8261","1"
"GO:0006396","RNA processing","1","1.0708","1.03338964065591","-0.0685123957262261","0.472688876449991","0.477543420209836","0.6594","1"
"GO:0006325","chromatin organization","6","3.1692","1.7414576157526","1.6255348246168","0.0520243248824004","0.28549824976198","0.0995","0.872773333333333"
"GO:0000122","negative regulation of transcription by RNA polymerase II","9","7.1765","2.61090586443543","0.698416601241312","0.242458348611837","0.416296409880702","0.2912","1"
"GO:0007420","brain development","4","1.7301","1.29954717970808","1.7466853342792","0.0403459678536029","0.28549824976198","0.0974","0.872773333333333"
"GO:0010629","negative regulation of gene expression","1","2.1279","1.45710463090011","-0.774069326307236","0.219444897756252","0.416030951996228","0.8776","1"
"GO:0010468","regulation of gene expression","0","2.5582","1.57907001308068","-1.62006749466991","0.0526088895129833","0.28549824976198","1","1"
"GO:0050821","protein stabilization","7","1.8658","1.3494341248263","3.80470591749773","7.09863820629925e-05","0.00645976076773232","0.0021","0.1932"
"GO:0007268","chemical synaptic transmission","2","1.7161","1.30838525564824","0.216985019339232","0.414110009829882","0.466210147702172","0.513","1"
"GO:0006281","DNA repair","6","3.4714","1.85659008202491","1.36195923078623","0.0866053759023543","0.305169044424549","0.1384","0.872773333333333"
"GO:0000398","mRNA splicing, via spliceosome","4","1.5559","1.23993101940926","1.97115804165012","0.0243529007583499","0.28549824976198","0.0724","0.872773333333333"
"GO:0008285","negative regulation of cell population proliferation","2","3.3048","1.77437645418894","-0.735356917591886","0.23106107630712","0.416296409880702","0.849","1"
"GO:0035195","miRNA-mediated post-transcriptional gene silencing","0","0.0989","0.312295601721006","-0.316687136978489","0.375740505008706","0.446624489431221","1","1"
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","1","1.7377","1.29740781433737","-0.56859531124126","0.284815403756899","0.429484943130193","0.8289","1"
"GO:0006955","immune response","0","2.7208","1.60240573214559","-1.6979469964557","0.0447588830442997","0.28549824976198","1","1"
"GO:0043065","positive regulation of apoptotic process","4","2.5248","1.5580204436304","0.946842518036914","0.171859516187834","0.381444292026655","0.2446","0.95105"
"GO:0006886","intracellular protein transport","2","2.3032","1.51403401213414","-0.200259701941978","0.420638738652362","0.466210147702172","0.6701","1"
"GO:0007507","heart development","1","2.0415","1.39383357227566","-0.747219769071557","0.227465456392652","0.416296409880702","0.8801","1"
"GO:0042742","defense response to bacterium","0","1.1097","1.05060758022621","-1.05624594842641","0.145427931664725","0.364491237460332","1","1"
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","1","1.3988","1.17639149507933","-0.339002790880521","0.367303813855042","0.445661960810784","0.7533","1"
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","2","1.4331","1.17977267995052","0.480516297447891","0.315430158730628","0.429484943130193","0.4193","1"
"GO:0006869","lipid transport","2","1.4476","1.17123499740313","0.471638912109683","0.318592273562175","0.429484943130193","0.4286","1"
"GO:0007267","cell-cell signaling","1","1.6746","1.29208428060201","-0.522102164795077","0.30079959965432","0.429484943130193","0.8162","1"
"GO:0006811","monoatomic ion transport","2","2.5429","1.5718163539883","-0.345396584418056","0.364898122302945","0.445661960810784","0.7244","1"
"GO:0006366","transcription by RNA polymerase II","0","1.8894","1.34660646623187","-1.40308252438962","0.0802961158593689","0.304456105966774","1","1"
"GO:0006974","DNA damage response","1","2.8104","1.64873396045791","-1.09805465491666","0.136090312101727","0.364241717684035","0.9412","1"
"GO:0010467","gene expression","0","1.6125","1.26913546183299","-1.27054995191064","0.10194440073074","0.327985840542413","1","1"
"GO:0043410","positive regulation of MAPK cascade","1","1.562","1.24350739083574","-0.451947454548131","0.325653418417399","0.429484943130193","0.7905","1"
"GO:0008283","cell population proliferation","1","1.987","1.39327855165873","-0.708401057939888","0.239348117825943","0.416296409880702","0.8682","1"
"GO:0006617","SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition","0","0.0947","0.304534372638643","-0.310966539440098","0.377913029518725","0.446624489431221","1","1"
"GO:0071222","cellular response to lipopolysaccharide","1","1.4122","1.18652094090004","-0.347402212461015","0.364144585713084","0.445661960810784","0.757","1"
"GO:0002764","immune response-regulating signaling pathway","0","0.1422","0.372012095636594","-0.382245635741131","0.351139587377868","0.445661960810784","1","1"
